INDEX,HATE_SPEECH,COUNTER_NARRATIVE,TARGET,VERSION
566,同性恋者很危险：他们在全世界传播艾滋病，因为他们滥交并与陌生人性交！,"Only questionnaires and history of sexual contact should identify a donor as safe or unsafe, not their sexual preferences.",LGBT+,V1
567,"同性恋者是变态，他们想要灌输我们的孩子。让我们把他们赶出学校！","A ban for gay men merely propagates homophobic stereotypes, and so are you with what you are suggesting.",LGBT+,V1
568,"同性恋者滥用他们的肛门，然后想通过献血来赎罪。让我们阻止他们！",I do not understand from your argument why gay men should not be allowed to donate blood.,LGBT+,V1
569,"同性恋者滥用他们的肛门，然后想通过献血来赎罪。让我们阻止他们！","Limiting any healthy individual from donating is discriminatory, you should know that.",LGBT+,V1
570,"同性恋者滥用他们的肛门，然后想通过献血来赎罪。让我们阻止他们！","Still, other groups (such as gay women) have not been banned from donating, so why should they be?",LGBT+,V1
571,允许同性恋者献血会危及病人安全，因为他们一直在进行无保护的肛交。,"Did you know that women also engage in unprotected 'anal sex'? Additionally, approximately 2% of heterosexual men have admittedly had a same sex partner, and 39% of homosexual men have had sex with a partner of the opposite sex. Therefore, it cannot be ignored that heterosexual are correlatively high risk.",LGBT+,V1
572,允许同性恋者献血会危及病人安全，因为他们的性行为。,"Many countries use a deferral window of 1 year to makes it safe for men who have sex with men to donate blood.",LGBT+,V1
573,允许同性恋者献血会危及病人安全，因为他们的性行为传播HIV等疾病。至少我们应该测试他们！,"To be honest, the potential for malice in humans is reason enough to test everyone's blood.",LGBT+,V1
574,允许同性恋者献血会危及病人安全，因为他们的性行为传播HIV等疾病。,"Did you know that out of people receiving HIV care (for example in the UK), 48% were exposed through sex between a man and a woman, and 47% were exposed through sex between men? The fact is that heterosexual HIV transmissions outweigh those between homosexuals, and yet heterosexual people are not banned from donating blood. [link]",LGBT+,V1
575,允许同性恋者献血会危及病人安全，因为他们的性行为传播HIV等疾病。,"If we're to use that logic, then no individuals age 20 to 29 should be allowed to donate, since this is the largest risk group for HIV, Hepatitis A, and Hepatitis C, at least according to the CDC.[https://www.cdc.gov/hiv/default.html]",LGBT+,V1
576,允许同性恋者献血会危及病人安全，因为他们的性行为传播HIV等疾病。,Limiting donors to such an extent (i.e. by excluding all gay people) would limit the amount of available blood and potentially lead to shortages.,LGBT+,V1
577,允许同性恋者献血会危及病人安全，因为他们的性行为传播HIV等疾病。,"If Stem cell donations are allowed by MSMs, then so should blood.",LGBT+,V1
578,允许同性恋者献血会危及病人安全，因为他们的性行为传播HIV等疾病。,"Many countries allow gay men to donate with no deferral. This proves it is safe, unless they are all crazy of course.[https://en.wikipedia.org/wiki/Men_who_have_sex_with_men_blood_donor_controversy#List_of_countries_with_their_stand_on_MSM_blood_donors]",LGBT+,V1
579,允许同性恋者献血会危及病人安全，因为他们的性行为传播HIV等疾病。,"All blood is tested for pathogens and viruses, without regard to donor background or similar. I really do not understand your concern: ""Each unit of blood donated in the U.S. is routinely screened for various infectious disease pathogens, including five transfusion–transmitted viruses, using nine laboratory tests."" - [link]",LGBT+,V1
580,同性恋者永远不应该被允许献血：他们在全世界传播艾滋病，因为他们滥交并与陌生人性交！,"Before donating, patients should fill-in a questionnaire where they are asked about their sexuality. If this is considered pertinent information and the patient is taken at their word about being homosexual, then equally the patient can be trusted about the declared sexual history, making sexuality irrelevant.",LGBT+,V1
581,同性恋者很危险：他们在全世界传播艾滋病，因为他们滥交并与陌生人性交！,"Age, Race, and Gender are categories that take precedence over Homosexuality. This is since such categories include both homosexual & heterosexual individuals; and are therefore higher risk categories than Homosexuality alone...",LGBT+,V1
582,"即使一些国家允许同性恋者献血，这并不意味着他们不是危险的，也不会传播疾病。","Any decision embarked on by a country would likely have been considered in light of evidence. As such, if no evidence was found by those countries of the harm of a policy, it can be fairly confidently asserted that we can adopt this policy in favour of homosexual's blood donation.",LGBT+,V1
583,允许同性恋者献血会危及病人安全，因为他们的性行为。我们应该阻止他们。,"You know what? We can also grade blood packs based on their ""risk"". This allows the optional use of high-risk blood in case of a shortage.",LGBT+,V1
584,允许同性恋者献血会危及病人安全，因为他们可能传播疾病。,"Improvements in testing and other safeguards have reduced the risk from transfusion transmitted HIV, so ruling out donors only because of their sexual orientation is completely meaningless.",LGBT+,V1
585,允许同性恋者献血会危及病人安全，因为他们可能传播疾病。,Blood is always needed. It is simply illogical to bar donations to a commodity in short supply. It is better to improve control in case.,LGBT+,V1
586,允许同性恋者献血会危及病人安全，测试所有同性恋捐献者成本太高。,"We already test blood from all groups, not only homosexual ones. There is no added expense than just using low risk groups.",LGBT+,V1
587,我厌倦了女人参与政治辩论。女权主义是社会的分裂力量。,"Feminism strives for equality, not for division.",WOMEN,V1
588,"如果女权主义真的是关于平等的，他们就会称自己的运动为“平权主义”或类似的鬼话。","Sometimes we must go beyond ""technical equality"" and give protections to one gender that the other simply does not need.",WOMEN,V1
589,"如果女权主义真的是关于平等的，他们就会称自己的运动为“平权主义”或类似的鬼话。","Equalism would mean the movement for equality in general. Feminism is focused on gender. Animal rights, gay rights, anti-racism, sexism, etc. are separate issues inside the movement for equality.",WOMEN,V1
590,"如果女权主义真的是关于平等的，他们就会称自己的运动为“平权主义”或类似的鬼话。","In fact some think that ""Gender Equality"" would be a better than ""Feminism"".Either way, there is still the problem of inequality to be solved.",WOMEN,V1
