INDEX,HATE_SPEECH,COUNTER_NARRATIVE,TARGET,VERSION
225,اليهود يعتقدون أنهم أفضل من الجميع,"This idea comes from a misinterpretation of the Torah in which the Jewish people were “chosen” to accept the responsibility to be a “light unto the nations,” that is to say, an example of good behavior for all. But the “chosen people” concept has been twisted over time by some who say that the Jews think they are better than non-Jews.",JEWS,V1
226,اليهود يعتقدون أنهم أفضل من الجميع,"Jews, like most religious groups, are proud of their heritage and identity. . Jews interpret the “chosen people” idea as an ethical responsibility to keep the 613 commandments of the Torah. All sects of Judaism adhere to this view, but this has nothing to do with notions of superiority.",JEWS,V1
227,اليهود يعتقدون أنهم أفضل من الجميع,"This is wrong. For example, differently from other religions, Judaism expresses the concept of the ""righteous gentile"", a non-Jew who decides to follows the Seven Laws of Noah. This set of laws is dedicated to the ""children of Noah"" – that is, all of humanity. Whoever follow these rules will receive the same rewards after death as a righteous Jew. So, Jews do not view being Jewish or being saved by God as an exclusive status reserved only for those who happen to be born into the faith.",JEWS,V1
228,اليهود يعتقدون أنهم أفضل من الجميع,"This is not true, in Judaism every person is equal in front of god. In fact, differently from other religions, Judaism says that whoever decides to follows the Seven Laws of Noah (that is a set of laws for all of humanity) will receive the same rewards after death as a righteous Jew. So, even without being Jewish you can have access to God's glory.",JEWS,V1
229,اليهود يعتقدون أنهم مميزون جدًا,"Jews might feel different as a minority, and sometimes they are misunderstood because of their cultural and religious differences. This is their being ""special"".",JEWS,V1
230,اليهود يعتقدون أنهم مميزون جدًا,"Jews feel different for being a minority. They also feel a special connection with their heritage (as most groups do), but they do not as a group feel superior to others. The phrase “chosen people” refers to biblical obligations and does not entail that a hierarchy exits among religious groups.",JEWS,V1
231,بما أن اليهود يعتقدون أنهم “الشعب المختار”، فهم يطلبون امتيازات خاصة ويعتقدون أنهم فوق القوانين.,I believe that Jews just desire the same rights to practice their religion as anyone else.,JEWS,V1
232,بما أن اليهود يعتقدون أنهم “الشعب المختار”، فهم يطلبون امتيازات خاصة ويعتقدون أنهم فوق القوانين.,"This is just misinterpreting the facts. For example, Christian holidays, such as Christmas and Easter, are regularly observed in our society. Since these observances are taken for granted, why should observances of Jewish or Muslim holidays be seen as constituting special privileges?",JEWS,V1
233,بما أن اليهود يعتقدون أنهم “الشعب المختار”، فهم يطلبون امتيازات خاصة ويعتقدون أنهم فوق القوانين.,"This is just misinterpreting the facts. Christian holidays, such as Christmas and Easter, are regularly observed. Why should observances of Jewish or Muslim holidays be seen as constituting special privileges? This would be a double standard and a lack of equity.",JEWS,V1
234,اليهود مختلفون عن غير اليهود ليس بسبب معتقداتهم بل بسبب طبيعتهم الجسدية. "اليهودية" تورث عن طريق الدم.,"Did you know that the concept of “racial science,” and therefore the notion of the Jewish “race”, took root in Western Europe during the 19th century? Anti-Semites adopted racial arguments as a new rationalization for their hatred of Jews.",JEWS,V1
235,اليهود مختلفون عن غير اليهود ليس بسبب معتقداتهم بل بسبب طبيعتهم الجسدية. "اليهودية" تورث عن طريق الدم.,"The theories of Jewish “racial” difference were developed long before you and me, even long before the modern sciences of physiology and genetics. Nowadays, All reputable scientists agree that, while physical traits — skin color, susceptibility to certain diseases — are inherited, there is no ethnic or racial predisposition to emotions, intellect, or morals. Therefore, the idea that Jews (or any other ethnic group) are predisposed to bad or undesirable behavior because of their genetic makeup is wholly unscientific.",JEWS,V1
236,اليهود مختلفون عن غير اليهود ليس بسبب معتقداتهم بل بسبب طبيعتهم الجسدية. "اليهودية" والشر تورث عن طريق الدم.,"It is important to recognize that the theories of Jewish “racial” difference were developed long before the modern sciences of physiology and genetics. Although today there is a scholarly debate over whether or not the term “race” has any scientific meaning, all reputable scientists are in agreement that, while physical traits — skin color, susceptibility to certain diseases — are inherited, there is no ethnic or racial predisposition to emotions, intellect, or morals.",JEWS,V1
237,اليهود مختلفون عن غير اليهود ليس بسبب معتقداتهم بل بسبب طبيعتهم الجسدية. "اليهودية" والشر تورث عن طريق الدم.,"Do you know that there is no ethnic or racial predisposition to emotions, intellect, or morals? Therefore, the idea that Jews (or any other ethnic group) are predisposed to bad or undesirable behavior because of their genetic makeup is wholly unscientific.",JEWS,V1
238,اليهود مختلفون عن غير اليهود ليس بسبب معتقداتهم بل بسبب طبيعتهم الجسدية. "اليهودية" والشر تورث عن طريق الدم.,"A definition of Judaism based on physical or genetic traits is misleading because Jews appear throughout the world. Jews resemble their non-Jewish neighbors in the countries from which they originate.",JEWS,V1
