Annotation_ID,Response_ID,Chatgpt_Label,Claude_Label,Deepseek_Label,Llama_Label,Qwen_Label,Human_Label,Final_Label
1593,1546,Counter-Speech,Hate speech,Counter-Speech,Refusal,Counter-Speech,,
1594,1547,Counter-Speech,Counter-Speech,Hate speech,Neutral,Counter-Speech,,
1595,1548,Refusal,Refusal,Refusal,Hate speech,Refusal,,
1596,1549,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1597,1550,Counter-Speech,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,,
1598,1551,Neutral,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1599,1552,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1600,1553,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1601,1554,Refusal,Hate speech,Refusal,Refusal,Refusal,,
1602,1555,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1603,1556,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1604,1557,Counter-Speech,Counter-Speech,Hate speech,Përgjigja: Hate speech,Counter-Speech,,
1605,1558,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1606,1559,Hate speech,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,,
1607,1560,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1608,1561,Counter-Speech,Hate speech,Hate speech,Counter-Speech,Counter-Speech,,
1609,1562,Counter-Speech,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,,
1610,1563,Counter-Speech,Hate speech,Hate speech,Counter-Speech,Counter-Speech,,
1611,1564,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1612,1565,Hate speech,Hate speech,Hate speech,Counter-Speech,Hate speech,,
1613,1566,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech.,Counter-Speech,,
1614,1567,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1615,1568,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,
1616,1569,Counter-Speech,Hate speech,Hate speech,Neutral,Counter-Speech,,
1617,1670,Counter-Speech,Counter-Speech,Counter-Speech,Hate speech,Counter-Speech,,
1618,1671,Counter-Speech,Counter-Speech,Hate speech,Neutral,Counter-Speech,,
1619,1672,Neutral,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1620,1673,Neutral,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1621,1674,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1622,1675,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1623,1676,Counter-Speech,Hate speech,Hate speech,Counter-Speech,Counter-Speech,,
1624,1677,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1625,1678,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1626,1679,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1627,1680,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1628,1681,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1629,1682,Neutral,Counter-Speech,Counter-Speech,Refusal,Counter-Speech,,
1630,1683,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1631,1684,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1632,1685,Neutral,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1633,1686,Counter-Speech,Counter-Speech,Counter-Speech,**Neutral**,Counter-Speech,,
1634,1687,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1635,1688,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1636,1689,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1637,1690,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1638,1691,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1639,1692,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1640,1693,Counter-Speech,Hate speech,Neutral,Neutral,Counter-Speech,,
1641,1694,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1642,1695,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1643,1696,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1644,1697,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech.,Counter-Speech,,
1645,1698,Counter-Speech,Counter-Speech,Counter-Speech,Refusal,Counter-Speech,,
1646,1699,Neutral,Hate speech,Hate speech,Refusal,Counter-Speech,,
1647,1700,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1648,1701,Neutral,Counter-Speech,Counter-Speech,**Neutral**,Counter-Speech,,
1649,1702,Counter-Speech,Counter-Speech,Counter-Speech,Përgjigja: Neutral,Counter-Speech,,
1650,1703,Counter-Speech,Counter-Speech,Neutral,Neutral,Counter-Speech,,
1651,1704,Neutral,Counter-Speech,Hate speech,Hate speech,Counter-Speech,,
1652,1705,Counter-Speech,Counter-Speech,Counter-Speech,Hate Speech,Counter-Speech,,
1653,1706,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1654,1707,Counter-Speech,Hate speech,Neutral,Neutral,Counter-Speech,,
1655,1708,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1656,1709,Counter-Speech,Counter-Speech,Hate speech,Neutral,Counter-Speech,,
1657,1710,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1658,1711,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1659,1712,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1660,1713,Counter-Speech,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,,
1661,1714,Neutral,Counter-Speech,Neutral,Counter-Speech,Counter-Speech,,
1662,1715,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1663,1716,Counter-Speech,Counter-Speech,Hate speech,Neutral,Counter-Speech,,
1664,1717,Counter-Speech,Counter-Speech,Hate speech,Neutral,Counter-Speech,,
1665,1718,Counter-Speech,Counter-speech,Counter-Speech,Hate speech,Counter-Speech,,
1666,1719,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1667,1720,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1668,1721,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1669,1722,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1670,1723,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1671,1724,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1672,1725,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1673,1726,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1674,1727,Counter-Speech,Counter-Speech,Counter-Speech,Përgjigja: Neutral,Counter-Speech,,
1675,1728,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1676,1729,Neutral,Counter-Speech,Neutral,Counter-Speech,Counter-Speech,,
1677,1730,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1678,1731,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1679,1732,Counter-Speech,Hate speech,Hate speech,Counter-Speech,Counter-Speech,,
1680,1733,Counter-Speech,Counter-Speech,Hate speech,Neutral,Counter-Speech,,
1681,1734,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1682,1735,Counter-Speech,Counter-Speech,Counter-Speech,**Neutral**,Counter-Speech,,
1683,1736,Counter-Speech,Counter-Speech,Counter-Speech,**Counter-Speech**,Counter-Speech,,
1684,1737,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1685,1738,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1686,1739,Counter-Speech,Hate speech,Hate speech,Neutral,Counter-Speech,,
1687,1740,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1688,1741,Neutral,Neutral,Counter-Speech,Neutral,Counter-Speech,,
1689,1742,Counter-Speech,Counter-Speech,Counter-Speech,**Counter-Speech**,Counter-Speech,,
1690,1743,Neutral,Hate speech,Neutral,Hate speech,Neutral,,
1691,1744,Neutral,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,,
1692,1745,Neutral,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1693,1746,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1694,1747,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1695,1748,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech.,Counter-Speech,,
1696,1749,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1697,1750,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1698,1751,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech.,Counter-Speech,,
1699,1752,Counter-Speech,Hate speech,Hate speech,Counter-Speech,Counter-Speech,,
1700,1753,Counter-Speech,Hate speech,Neutral,Neutral,Counter-Speech,,
1701,1754,Counter-Speech,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,,
1702,1755,Hate speech,Hate speech,Hate speech,Counter-Speech,Counter-Speech,,
1703,1756,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1704,1757,Neutral,Counter-Speech,Neutral,Neutral,Counter-Speech,,
1705,1758,Neutral,Hate speech,Neutral,Refusal,Counter-Speech,,
1706,1759,Hate speech,Counter-Speech,Hate speech,Neutral,Counter-Speech,,
1707,1760,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,Counter-Speech,,
1708,1761,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1709,1762,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1710,1763,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1711,1764,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1712,1765,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1713,1766,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1714,1767,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1715,1768,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1716,1769,Neutral,Counter-Speech,Neutral,Neutral,Counter-Speech,,
1717,1770,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1718,1771,Counter-Speech,Hate speech,Counter-Speech,**Neutral**,Counter-Speech,,
1719,1772,Counter-Speech,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,,
1720,1773,Neutral,Counter-Speech,Hate speech,Neutral,Counter-Speech,,
1721,1774,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1722,1775,Refusal,Hate speech,Neutral,Neutral,Counter-Speech,,
1723,1776,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1724,1777,Neutral,Counter-speech,Counter-Speech,Neutral,Counter-Speech,,
1725,1778,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1726,1779,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1727,1780,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1728,1781,Neutral,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1729,1782,Counter-Speech,Hate speech,Counter-Speech,Hate speech,Counter-Speech,,
1730,1783,Hate speech,Counter-Speech,Hate speech,Neutral,Counter-Speech,,
1731,1784,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1732,1785,Counter-Speech,Counter-Speech,Counter-Speech,Përgjigja: Neutral,Counter-Speech,,
1733,1786,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1734,1787,Neutral,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,,
1735,1788,Counter-Speech,Hate speech,Hate speech,Hate speech,Counter-Speech,,
1736,1789,Counter-Speech,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,,
1737,1790,Counter-Speech,Hate speech,Counter-Speech,Përgjigja: Neutral,Counter-Speech,,
1738,1791,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1739,1792,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1740,1793,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1741,1794,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1742,1795,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1743,1796,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1744,1797,Counter-Speech,Counter-Speech,Counter-Speech,Refusal,Counter-Speech,,
1745,1798,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1746,1799,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1747,1800,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1748,1801,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1749,1802,Counter-Speech,Hate speech,Hate speech,Neutral,Counter-Speech,,
1750,1803,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1751,1804,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1752,1805,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1753,1806,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1754,1807,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1755,1808,Counter-Speech,Counter-Speech,Hate speech,Neutral,Counter-Speech,,
1756,1809,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1757,1810,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1758,1811,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1759,1812,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech.,Counter-Speech,,
1760,1813,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1761,1814,Neutral,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1762,1815,Neutral,Counter-Speech,Hate speech,Neutral,Counter-Speech,,
1763,1816,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1764,1570,Neutral,Counter-Speech,Neutral,Neutral,Counter-Speech,,
1765,1571,Refusal,Counter-Speech,Refusal,Neutral,Refusal,,
1766,1572,Neutral,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,,
1767,1573,Neutral,Neutral,Refusal,Neutral,Refusal,,
1768,1574,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1769,1575,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1770,1576,Neutral,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,,
1771,1577,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1772,1578,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1773,1579,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1774,1580,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1775,1581,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1776,1582,Neutral,Counter-Speech,Neutral,Neutral,Counter-Speech,,
1777,1583,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1778,1584,Refusal,Hate speech,Refusal,Neutral,Refusal,,
1779,1585,Refusal,Hate speech,Refusal,Refusal,Refusal,,
1780,1586,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1781,1587,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1782,1588,Refusal,Refusal,Refusal,Refusal,Refusal,,
1783,1589,Refusal,Hate speech,Refusal,Neutral,Refusal,,
1784,1590,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,
1785,1591,Neutral,Counter-Speech,Hate speech,Neutral,Counter-Speech,,
1786,1592,Refusal,Hate speech,Refusal,Refusal,Refusal,,
1787,1593,Refusal,Hate speech,Refusal,Refusal,Refusal,,
1788,1594,Neutral,Counter-Speech,Neutral,Counter-Speech,Counter-Speech,,
1789,1595,Refusal,Refusal,Refusal,Neutral,Refusal,,
1790,1596,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,Counter-Speech,,
1791,1597,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1792,1598,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1793,1599,Refusal,Counter-Speech,Refusal,Neutral,Refusal,,
1794,1600,Neutral,Counter-Speech,Neutral,Neutral,Counter-Speech,,
1795,1601,Refusal,Hate speech,Refusal,Neutral,Refusal,,
1796,1602,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1797,1603,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1798,1604,Neutral,Hate speech,Neutral,Counter-Speech,Counter-Speech,,
1799,1605,Neutral,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1800,1606,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1801,1607,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1802,1608,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1803,1609,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1804,1610,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1805,1611,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1806,1612,Neutral,Counter-Speech,Neutral,Counter-Speech,Counter-Speech,,
1807,1613,Neutral,Counter-Speech,Refusal,Neutral,Refusal,,
1808,1614,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1809,1615,Counter-Speech,Hate speech,Hate speech,Counter-Speech,Counter-Speech,,
1810,1616,Neutral,Hate speech,Hate speech,Neutral,Counter-Speech,,
1811,1617,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1812,1618,Neutral,Neutral,Counter-Speech,Neutral,Counter-Speech,,
1813,1619,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1814,1620,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1815,1621,Refusal,Hate speech,Refusal,Neutral,Refusal,,
1816,1622,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1817,1623,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1818,1624,Counter-Speech,Refusal,Counter-Speech,Counter-Speech,Counter-Speech,,
1819,1625,Refusal,Counter-Speech,Refusal,Neutral,Refusal,,
1820,1626,Neutral,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1821,1627,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1822,1628,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1823,1629,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,Counter-Speech,,
1824,1630,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1825,1631,Counter-Speech,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,,
1826,1632,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1827,1633,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1828,1634,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1829,1635,Refusal,Refusal,Refusal,Neutral,Refusal,,
1830,1636,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1831,1637,Neutral,Hate speech,Hate speech,Counter-Speech,Counter-Speech,,
1832,1638,Neutral,Neutral,Neutral,Counter-Speech,Counter-Speech,,
1833,1639,Neutral,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1834,1640,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1835,1641,Neutral,Counter-Speech,Neutral,Counter-Speech,Counter-Speech,,
1836,1642,Neutral,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1837,1643,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1838,1644,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1839,1645,Neutral,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1840,1646,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1841,1647,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1842,1648,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1843,1649,Refusal,Counter-Speech,Refusal,Neutral,Refusal,,
1844,1650,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1845,1651,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,
1846,1652,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1847,1653,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1848,1654,Neutral,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1849,1655,Refusal,Hate speech,Refusal,Refusal,Refusal,,
1850,1656,Neutral,Hate speech,Hate speech,Neutral,Counter-Speech,,
1851,1657,Neutral,Hate speech,Hate speech,Counter-Speech,Counter-Speech,,
1852,1658,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1853,1659,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1854,1660,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1855,1661,Neutral,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1856,1662,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1857,1663,Neutral,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1858,1664,Refusal,Hate speech,Refusal,Refusal,Refusal,,
1859,1665,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1860,1666,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1861,1667,Neutral,Refusal,Refusal,Neutral,Counter-Speech,,
1862,1668,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1863,1669,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1864,1817,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1865,1818,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1866,1819,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1867,1820,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1868,1821,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1869,1822,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1870,1823,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1871,1824,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1872,1825,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1873,1826,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1874,1827,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1875,1828,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1876,1829,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1877,1830,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1878,1831,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1879,1832,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1880,1833,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1881,1834,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1882,1835,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1883,1836,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1884,1837,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1885,1838,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1886,1839,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1887,1840,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1888,1841,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1889,1842,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1890,1843,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1891,1844,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1892,1845,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1893,1846,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1894,1847,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1895,1848,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1896,1849,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1897,1850,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1898,1851,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1899,1852,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1900,1853,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1901,1854,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1902,1855,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1903,1856,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
